id,n_antivm,has_dep,has_aslr,has_gs,has_tls,has_code_integrity,susp_dbg_ts,n_yara_rules
08ef0551076b6f978612ef5e165462cc,1,1,1,1,1,1,0,0
08f96d1552982b1f02fde6775a9c02ac,1,1,1,1,1,1,0,0
09b0bb70c4456e39cb26cdf2667b2be7,1,0,0,-1,1,-1,-1,5
09c75f226bc924915a7f4cdaee4aeb73,1,1,1,1,1,1,0,0
09ccad5b1796d0d652967a8fe1a7763e,1,1,1,1,1,1,1,0
0a008557f24103db6e7344020ac82e2b,1,1,1,1,1,1,1,0
0a09bb4f2e9aa954558ccba6d6becf3e,1,1,1,1,1,1,1,0
0a28f126a2c8481cb0bb76c7365c35a7,1,1,1,1,1,1,1,3
0a38a23bbd83e2abb5b01ede789209b5,1,1,1,1,1,1,1,0
0a4cf2a4ae49e6d2b03a591558dcd047,1,1,1,1,1,1,1,0
0a4ea2bc69d0f743172a94d9c5d44d10,0,0,1,1,1,1,-1,1
0a5e6b446e988e8916aaa66417be9ea0,1,1,1,1,1,1,1,0
0a7b7254c5ab082eaba9c19eda3b2539,1,1,1,1,1,1,1,0
0aa72cf7f23aeb9a055d869b1352ab05,1,1,1,1,1,1,-1,3
0ab3cf7a07bff82f98a46c7bab0e415b,1,1,1,1,1,1,1,0
0ab42116bd835dd35aa0363ce80af470,1,1,1,1,1,1,1,0
0ac50a594d064b7d2b4b26ba05abe69d,1,1,1,1,1,1,1,0
0adf7fb5ce8835b7a92cd7e89da5bd42,0,1,1,1,1,1,-1,0
0ae2872900712a791ccea0ec1db225c2,1,1,1,1,1,1,1,0
0b3d35bd3e05517e3d9aac361a766402,1,1,1,1,1,1,0,0
0b9efd653eca995206aa834a4651deeb,1,1,1,1,1,1,0,0
0bcddd46bfb669141322b931582d7dbb,1,1,1,1,1,1,0,0
0bf36e6669b6fb475b3c7409c8e62291,1,1,1,1,1,1,1,0
0c27143190caa96f5ac6a97972590de5,1,1,1,1,1,1,1,0
0c2770420c3c21d131b73f7a6c9d421d,1,1,1,1,1,1,0,0
0c8731295bbeb745c3877028a4729b0a,1,1,1,1,1,1,1,0
0ca2263d9622298e718739297dd50f35,1,1,1,1,1,1,1,0
0cbf09e41d0c3c13e499be3b704e0037,0,0,0,-1,1,-1,-1,0
0cc9fc7f24baf15588f438668d1eb27b,0,0,1,1,1,1,-1,1
0cccafcbc4d1a6d50ccd8fa1df89bc0f,1,1,1,1,1,1,0,5
0ccfcc7482f38e755e6ce32d4655d52a,1,1,1,1,1,1,1,0
0cf00d65acee7181d4679d2ad3da5301,1,0,0,-1,1,-1,-1,6
0d0cf298beaa360b349a6e10303e0821,1,1,1,1,1,1,1,0
0d3bd058bbd771091579a233a28edcd6,1,1,1,1,1,1,1,0
0d3d9f4d71655babc3027d3297afc06e,1,1,1,1,1,1,0,0
0d52c487ca84d09ec138f4b7ae74b630,1,1,1,1,1,1,0,0
0d6442c65dd7bcc898273242e8af3e8c,1,1,1,1,1,1,-1,0
0d7749bdd48e4e8840012a88c25d7288,0,1,1,1,0,1,0,0
0da6433417600313bc0e19fcdf243917,1,1,1,1,1,1,1,0
0da937b093f74c113586cd8de85477a7,1,1,1,1,1,1,1,0
0db0af411f0dc0b3aed07762044a6392,1,1,1,1,1,1,1,0
0db38262f948774611b1396e622798ad,1,1,1,1,1,1,1,0
0de02261ffbd61d38596b47091a74e97,1,1,1,1,1,1,1,0
0de8fc57f6b76ad8f96d9aae6c663976,1,1,1,1,1,1,1,0
0e1bfd7eebaa9c91715f954a28fca2e6,0,1,1,-1,1,-1,-1,0
0e1d92eda3ad3172d234b325439e1482,1,1,1,1,1,1,0,0
0e2d24a99a7afe3e83d0ccf14c6fa5d4,1,1,1,1,1,1,0,0
0e3078913aab28216d3692f3033aa7eb,1,1,1,1,1,1,0,0
0e35b4fe43dc16ad3502fcc8178183eb,1,1,1,1,1,1,0,0
0e6c488099c00760f4e93fc58f81ca32,1,1,1,1,1,1,1,0
0e75e45377153c1bc94fffb842d3a481,1,1,1,1,1,1,1,0
0e9a01b4b3cc55564426f0d296d62846,1,1,1,1,1,1,-1,3
0eb7634e962551c5d5030f9a071f8aa7,1,1,1,1,1,1,0,0
0ee6858e5a257a5487e4aae9f2176a73,1,1,1,1,1,1,1,0
0efe390deac210dafb7e3f22abd7f0b1,1,1,1,1,1,1,0,0
0f022004a17af217c62ea54dbcaaa7e6,1,1,1,1,1,1,1,0
0f1224110c44b11fe1f1fd84575198e7,1,1,1,1,1,1,0,0
0f17f703416095ef313672d731387e0a,1,1,1,1,1,1,1,0
0f4acbb2acfaa97b146f4949729d0ec6,1,0,0,-1,1,-1,-1,7
0f7e44de8c0b30579779be9849ac9490,1,1,1,1,1,1,1,0
0f9eddc5e740edcd96e2f32d6acc3bb3,1,1,1,1,1,1,0,4
0fa360686b6476bc3e5e0cff192ecc5c,1,1,1,1,1,1,1,0
0fc3ea0498b5e44a6864fa5d17962396,1,1,1,1,1,1,1,0
101b32cd2c0f2d64e79056f6f42b90c7,0,0,0,-1,1,-1,-1,0
1038de2669e1ed8c426f04f97bb8f7fe,1,1,1,1,1,1,1,0
108f6c88da8e7a0e645d314b2b99c0a6,1,1,1,1,1,1,0,0
10d4cdf92cff1fb82b827b62b72612c5,1,1,1,1,1,1,1,0
1106e400916dfadfe15d53d98720db2d,1,1,1,1,1,1,1,0
111c8d9a73d38b77f3611f0783e328e2,1,1,1,1,1,1,0,0
114c4ebd676f2c881464fc8831c3c9ab,1,1,1,1,1,1,0,0
115bcbbcffacd03ce5681f6948fea4a0,1,1,1,1,1,1,0,0
116f65d57dd9f0aa666505b206d05e2e,1,1,1,1,1,1,1,0
117ca68d168e0f8a83232845f062bcd5,1,1,1,1,1,1,1,3
11c4adbc8e5a581eb5d8ce09eebd3046,0,1,1,1,0,1,0,3
1297fa863626ddc4c5f5d9f6c5e5cb2f,1,1,1,1,1,1,-1,3
129d7155c3d52dcddfddb904a23c9aab,1,1,1,1,1,1,1,0
12a65064bd15d96046092a9f208da66f,1,1,1,1,1,1,1,0
12e9bc9a7e1453b762c3bd7449513b08,1,1,1,1,1,1,1,0
12fd48e1a5a32c31bedb35bf24b4c9d9,1,1,1,1,1,1,1,0
130b0610729b11e1bcad21aa37a042d8,1,1,1,1,1,1,0,0
130b0977ea4cca15bc3d942bacb2caec,1,1,1,1,1,1,0,0
132ae0bef063e3a4092b6511f9f7c38a,1,1,1,1,1,1,1,0
138ace84b3eb898018f9495e1e9dcea1,1,1,1,1,1,1,0,0
139ff217cb9f1f6fc3473b0533866662,1,1,1,1,1,1,0,0
13c8e2b6560550a5e36f8829e971d6e7,1,1,1,1,1,1,0,0
13ce83c5c7ea01852b0ae2e35b74949b,1,1,1,1,1,1,0,5
13d355b8c9bb187d7c7138f866412d87,0,0,0,-1,0,-1,-1,0
1411eba33f20db52002d3b2d9356dc62,1,1,1,1,1,1,0,0
142abba7e5e55ecf0dfdca923a9ed7a8,0,0,0,-1,0,-1,-1,0
147cd3fb9163e35317154462072888b3,1,1,1,1,1,1,1,0
1494bd62be851ac40054c638da332784,1,1,1,1,1,1,1,0
14b056fc7a673b352f7b03f36ccc7bf1,1,1,1,1,1,1,0,0
14be0dec3b126c5e0a244be6e756696c,1,1,1,1,1,1,0,0
14edf36cb2917423a5ee78946871eaec,1,1,1,1,1,1,1,0
14fe85ed4ea2e8d7da2af1d956b93f78,
